word,nikkud,transliteration
פתיליה,פְּתִילִיָּה,ptiliyáh
פתיתון,פְּתִיתוֹן,ptíton
פתכה,פְּתֵכָה,ptekhá
פתע,פֶּתַע,peta
פתפותי,פִּתְפּוּתֵי,pitputeí
פתק,פֶּתֶק,pétek
פתקה,פִּתְקָה,pitká
פתרון,פִּתְרוֹן,pitrón
פתשגן,פַּתְשֶׁגֶן,patshégen
צ'או,צַ'אוּ,tshau
צ'באטה,צַ'בַּאטה,chabáta
צ'ופצ'יק,צ'וּפְּצִ'יק,tshúptshik
צ'ופר,צ'וּפָּר,tshupár
צ'וריסו,צ'וֹרִיסוֹ,tshoríso
צ'ט,צֵ'ט,chet
צ'י,צִ'י,chi
צ'יזבט,צִ'יזְבָּט,tshizbát
צ'יט,צִ'יט,tshit
צ'ילה,צִ'ילֶה,tshíle
צ'ילי,צִ'ילִי,tshíli
צ'ינצ'ילה,צִ'ינְצִ'ילָה,shinshíla
צ'יפ,צִ'יפּ,chip
צ'יפס,צִ'יפְּס,chips
צ'יפרחה,צִ'יפְרֶחָה,chifrékha
צ'כיה,צֶ'כְיָה,tchékhya
צ'כית,צֶ'כִית,chekhít
צ'לו,צֶ'לוֹ,tshélo
צ'מבלו,צֶ'מְבָּלוֹ,chémbalo
צ'ק,צֵ'ק,tshek
צ'רטר,צַ'רְטֶר,tchárter
צאה,צֵאָה,tzeá
צאן,צֹאן,tson
צאצא,צֶאֱצָא,tse'etsá
צאר,צָאר,tsár
צב,צָב,tsav
צב,צַב,tsav
צבא,צָבָא,tsavá
צבא,צְבָא,tsva
צבא,צְבָא,tsváh
צבאי,צְבָאִי,tsvái
צבאי,צְבָאִי,tsva'í
צבאי,צְבָאִי,tsvaí
צבאית,צְבָאִית,tsvaít
צבאית,צְבָאִית,tsváit
צבור,צִבּוּר,tsibúr
צבורי,צִבּוּרִי,tsiburí
צבורי,צִבּוּרִי,tsibúri
צבורית,צִבּוּרִית,tsiburít
צבי,צְבִי,tsvi
צביעה,צְבִיעָה,tsvi'áh
צבירה,צְבִירָה,tsvirá
צבע,צֶבַע,tseva
צבע,צֶבַע,tséva
צבע,צַבָּע,tsabá
צבעוני,צִבְעוֹנִי,tsiv'oní
צבעוני,צִבְעוֹנִי,tsivoní
צבר,צֹבֶר,tsovér
צבר,צֹבֶר,tsóver
צבת,צְבָת,tsvat
צבת,צֶבֶת,tsévet
צג,צָג,tsag
צד,צַד,tsad
צד,צַד,tsád
צדדית,צְדָדִית,tsedadít
צדון,צִדּוֹן,tsidón
צדיק,צַדִּיק,tzadík
צדיק,צַדִּיק,tsadík
צדע,צֶדַע,tséda
צדף,צֶדֶף,tsedéf
צדק,צֶדֶק,tsédek
צדקה,צְדָקָה,tzdaká
צדקן,צַדְקָן,tsadkán
צדקנות,צַדְקָנוּת,tsadkanút
צדקת,צַדֶּקֶת,tsadéket
צדרה,צַדְרָה,tsadráh
"צה""ל","צַהַ""ל",tsáhal
צהב,צָהֹב,tsahóv
צהבהב,צְהַבְהַב,tséhavhav
צהבו,צָהֲבוּ,tsahavú
צהבון,צְהֻבּוֹן,tsehubón
צהבים,צְהֻבִּים,tséhubim
צהבת,צַהֶבֶת,tsa'hévet
צהלולים,צַהֲלוּלִים,tsahalulím
צהר,צֹהַר,tsóhar
צהרון,צַהֲרוֹן,tsaharón
צהרים,צָהֳרַיִם,tsohoráyim
צו,צַו,tsav
צואה,צוֹאֶה,tsóe
צואה,צוֹאָה,tzoá
צואה,צַוָּאָה,tsavaá
צואר,צַוַּאר,tsavár
צואר,צַוָּאר,tzavár
צוארו,צַוָּארוֹ,tsavaró
צוארון,צַוָּארוֹן,tsavarón
צובל,צוֹבֶּל,tsóbel
צווי,צִוּוּי,tsivuí
צולב,צוֹלֵב,tsólev
צולבת,צוֹלֶבֶת,tsolévet
צולל,צוֹלֵל,tsolél
צוללות,צוֹלְלוֹת,tsolelót
צוללן,צוֹלְלָן,tsolelán
צוללת,צוֹלֶלֶת,tsolélet
צולע,צוֹלֵעַ,tsoléa
צום,צוֹם,tsom
צומח,צוֹמֵחַ,tsoméach
צומי,צוּמִי,tsúmi
צונמי,צוּנָמִי,tsunámi
צוף,צוּף,tsuf
צופה,צוֹפֶה,tsofé
צופי,צוֹפִי,tsofí
צופים,צוּפים,tzufím
צופית,צוּפִית,tsúfit
צופר,צוֹפָר,tsófar
צוק,צוֹק,tsok
צור,צוּר,tsur
צור,צוֹר,tsor
צור,צוּר,tzur
צורב,צוֹרֵב,tsorev
צורב,צוֹרֵב,tzorev
צורה,צוּרָה,tsurá
צורון,צוּרוֹן,tzurón
צורן,צוּרָן,tsurán
צורנית,צוּרָנִית,tsoránit
צורף,צוֹרֵף,tsoréf
צוררות,צוֹרְרוּת,tsorerút
צורת,צוּרַת,tsurát
צות,צֶוֶת,tsévet
צותא,צַוְתָא,tsávtah
צותאות,צַוְתָּאוּת,tzavtaút
צח,צַח,tsakh
צחוק,צְחוֹק,tschok
צחוק,צְחוֹק,tskhok
צחיח,צְחִיחַ,tskhí'akh
צחיח,צָחִיחַ,tsakhí'akh
צחנה,צַחֲנָה,tsakhaná
צחצחות,צַחְצָחוֹת,tsakhtsakhót
צחר,צָחֹר,tzakhór
צטוט,צִטּוּט,tsítut
צי,צִי,tsi
צי,צִי,hatsí
ציאנידי,צִיאָנִידִי,tsianídi
ציד,צַיִד,tsáyid
ציד,צַיָּד,tsayád
ציד,צֵיד,tseyd
צידה,צֵידָה,tsedá
צידת,צַיֶּדֶת,tsayédet
ציה,צִיָּה,tzi'yá
ציוד,צִיּוּד,tsiyúd
ציויליזציה,צִיוִילִיזַצְיָה,tsivilizátsya
ציון,צִיּוֹן,tsiyyon
ציון,צִיּוֹן,tsiyón
ציון,צִיּוּן,tsiyún
ציונות,צִיּוֹנוּת,tsiyonút
ציוני,צִיּוֹנִי,tsiyoní
ציור,צִיּוּר,tsíyur
ציות,צִיּוּת,tziyút
ציטולוגיה,צִיטוֹלוֹגְיָה,tsitológya
ציטופלזמה,צִיטוֹפְּלַזְמָה,tsitoplazmá
ציי,צִיִּי,tsiyí
ציים,צִיִּים,tsiyím
ציית,צִיִּית,tsiyít
צילינדר,צִילִינְדֵּר,zilínder
צילינדר,צִילִינְדֶּר,tsilínder
צימן,צַיְמָן,tzaymán
צימר,צִימֶר,tsímer
צינגלה,צִינְגָּלֶה,tsíngale
צינוק,צִינוֹק,tsinók
צינור,צִנּוֹר,tsínor
ציני,צִינִי,tsíni
ציניקן,צִינִיקָן,tsinikán
ציסטוסקופ,צִיסְטוֹסְקוֹפּ,tsistóskop
ציץ,צִיץ,tzitz
ציציותיו,צִיצִּיוֹתָיו,tsitsiyotáv
ציצית,צִיצִית,tsitsít
ציקלומטר,צִיקְלוֹמֶטֶר,tsiklométer
ציקלון,צִיקְלוֹן,tsiklón
ציקן,צַיְקָן,tsaykán
ציר,צִיר,tsir
ציר,צַיָּר,tsayár
צירה,צֵירֶה,tzeré
צירות,צִירוּת,tsírut
ציתר,צִיתָר,tsitár
צל,צֵל,tsel
צלב,צְלָב,tslav
צלב,צְלָב,tsláv
צלבי,צְלָבִי,tslávi
צלבן,צַלְבָן,tsalván
צלבנית,צָלְבָנִית,tsalvanít
צלה,צִלָּה,tzíla
צלוב,צָלוּב,tzalúv
צלוחית,צְלוֹחִית,tslohít
צלול,צָלוּל,tsalúl
צלוליט,צֶלוּלִיט,tsélolit
צלוליטיס,צֶלוּלִיטִיס,tselulítis
צלום,צִלּוּם,tsilúm
צלופח,צְלוֹפָח,tzlofákh
צלופן,צֶלוֹפָן,tselofán
צלחת,צַלַּחַת,tsalákhat
צלי,צָלִי,tsalí
צליאק,צֶלְיָאק,tsélyak
צליה,צְלִיָּה,tzliyá
צליחה,צְלִיחָה,tslihá
צליל,צְלִיל,tslil
צלילה,צְלִילָה,tslilá
צלין,צַלְיָן,tzalyán
צליפה,צְלִיפָה,tslifá
צליפת,צְלִיפַת,tslifát
צלליות,צְלָלִיּוֹת,tslaliyót
צללים,צְלָלִים,tslálim
צלם,צֶלֶם,tsélem
צלם,צַלָּם,tsalám
צלמות,צַלְמָוֶת,tsalmávet
צלמית,צַלְמִית,tzalmít
צלעית,צַלְעִית,tsal'ít
צלף,צָלָף,tsaláf
צלף,צַלָּף,tsaláf
צלפים,צַלָּפִים,tsalafím
צלצולים,צִלְצוּלִים,tsiltsulím
צלצל,צִלְצָל,tsiltsál
צלצלן,צְלָצָלָן,tslatsalán
צלצלן,צַלְצְלָן,tsaltselán
צלקת,צַלֶּקֶת,tsaléket
צמא,צָמָא,tsama
צמא,צָמֵא,tsamé
צמאון,צִמָּאוֹן,tsímaon
צמד,צַמָּד,tsamád
צמד,צֶמֶד,tsémed
צמדה,צִמְדָּה,tsimdá
צמה,צַמָּה,tsamá
צמוק,צָמוּק,tsamúk
צמוק,צִמּוּק,tsimúk
צמח,צֶמַח,tsémakh
צמחוני,צִמְחוֹנִי,tsimchoní
צמיגות,צְמִיגוּת,tsmígut
צמיד,צָמִיד,tsamíd
צמנט,צֶמֶנְט,tsemént
צמצום,צִמְצוּם,tsimtsúm
צמר,צֶמֶר,tsemér
צמר,צֶמֶר,tsémer
צמר,צַמָּר,tsamár
צמרון,צַמְרוֹן,tsamrón
צמרירי,צַמְרִירִי,tsamrirí
צמרמרת,צְמַרְמֹרֶת,tsmarmóret
צמרת,צַמֶּרֶת,tzaméret
צמת,צֶמֶת,tsémet
צמת,צֹמֶת,tsómet
צנה,צִנָּה,tzina
צנה,צִנָּה,tziná
צנה,צֹנֶה,tsoné
צנה,צִנָּה,tsiná
צנובר,צְנוֹבָּר,tsnobár
צנום,צָנוּם,tsanúm
צנון,צְנוֹן,tsnón
צנונית,צְנוֹנִית,tznonít
צנור,צִנּוֹר,tsinór
צנור,צִנוֹר,tsinór
צנורה,צִנּוֹרָה,tzinóra
צנורות,צִנוֹרוֹת,tsinorót
צנורות,צִנּוֹרוֹת,tsinorót
צנזורה,צֶנְזוּרָה,tsenzúra
צנטריפוגה,צֶנְטְרִיפוּגָה,tsentrifúga
צניחה,צְנִיחָה,tsnikhá
צנים,צְנִים,tsnim
צניעות,צְנִיעוּת,tsniút
צניף,צָנִיף,tzaníf
צניר,צְנִיר,tsnir
צנע,צֶנַע,tsená
צנעה,צִנְעָה,tsin'á
צנעני,צַנְעַנִי,tsaná'ni
צנפה,צְנָפָה,tsnafá
צנפה,צְנֵפָה,tsnefá
צנצנת,צִנְצֶנֶת,tsintsénet
צנרור,צִנְרוּר,tsínrur
צנרן,צַנְרָן,tsanrán
צנרת,צַנֶּרֶת,tsanéret
צנתור,צִנְתּוּר,tsintúr
צנתר,צַנְתָּר,tsantár
צעיר,צָעִיר,tsa'ír
צעירה,צְעִירָה,tse'irá
צעצוע,צַעֲצוּעַ,tsa'atsú'a
צער,צַעַר,tsa'ár
צף,צָף,tsaf
צפדת,צַפֶּדֶת,tsapédet
צפה,צִפָּה,tzipá
צפה,צָפָה,tsáfa
צפוי,צִפּוּי,tsipuí
צפוי,צִפּוּי,tsipúy
צפון,צָפוֹן,tsafón
צפון,צָפוּן,tsafún
צפוף,צָפוּף,tzafúf
צפור,צִפּוֹר,tsipór
צפחת,צַפַּחַת,tsapákhat
צפחת,צַפַּחַת,tsapáchat
צפיה,צְפִיָּה,tsfiyá
צפיה,צִפִּיָּה,tsipiyá
צפיחית,צַפִּיחִית,tsapikhít
צפיפות,צְפִיפוּת,tzfifút
צפיר,צָפִיר,tsafir
צפירה,צְפִירָה,tsfirá
צפירור,צְפִירוֹר,tsfirór
צפית,צִפִּית,tsipít
צפית,צָפִית,tzafít
צפלין,צֶפֶּלִין,tsépelin
צפן,צֹפֶן,tsófen
צפנת,צָפְנַת,tzofnát
צפצפה,צַפְצָפָה,tsaftsafá
צפרדע,צְפַרְדֵּעַ,tsefardéa
צפרות,צַפָּרוּת,tsaparút
צפריר,צַפְרִיר,tsáfrir
צפרן,צִפֹּרֶן,tsipóren
צפרני,צִפָּרְנֵי,tsiporneí
צפרת,צִפֹּרֶת,tzipóret
צפת,צְפַת,tzfát
צפת,צֶפֶת,tséfet
צקלון,צִקְלוֹן,tsiklón
צר,צֹר,tsor
צר,צַר,tsar
צרבלום,צֶרֶבֶּלוּם,tserebelum
צרדה,צְרֵדָה,tsredáh
צרדה,צְרֵדָה,tsredá
צרה,צֵרָה,tserá
צרה,צָרָה,tsará
צרוד,צָרוּד,tsarúd
צרוכה,צְרוּכָה,tsrukhá
צרופים,צֵרוּפִים,tserufím
צרור,צְרוֹר,tsror
צרור,צָרוּר,tsárur
צרות,צָרוּת,tsárut
צרי,צֳרִי,tzorí
צריבה,צְרִיבָה,tsrivá
צריום,צֶרְיוּם,'tsáryom
צריח,צְרִיחַ,tsríakh
צריחה,צְרִיחָה,tzrikhá
צריך,צָרִיךְ,tzaríkh
צריף,צְרִיף,tsrif
צריר,צְרִיר,tsrir
צרך,צׂרֶךְ,tsórech
צרכי,צָרְכֵי,tsorkhéy
צרכים,צְרָכִים,tsrachím
צרכן,צַרְכָן,tsarkhán
צרכניה,צַרְכָנִיָּה,tsarkhaniyá
צרן,צֹרָן,tsorán
צרעת,צָרַעַת,tsará'at
צרפוקאי,צָרְפוֹקַאִי,tsarfoká'i
צרפת,צָרְפַת,tsarfát
צרפתי,צָרְפָתִי,tsarfatí
צרפתית,צָרְפָתִית,tsárfatit
צרפתית,צָרְפָתִית,tsarfatít
צרצר,צְרָצַר,tsratsár
קאצ'קע,קָאצְ'קֶע,kátshke
קאקאפו,קָאקָאפּוֹ,kakápo
קאת,קָאָת,káat
קב,קַב,kav
קבה,קַבָּה,kabá
קבה,קֻבָּה,kubá
קבה,קֵבָה,kevá
קבול,קִבּוּל,kibúl
קבוסת,קִבֹּסֶת,kíboset
קבוע,קָבוּעַ,kávua
קבוע,קָבוּעַ,kavúa
קבוע,קָבוּעַ,kavú'a
קבועה,קְבוּעָה,kvuáh
קבוץ,קִבּוּץ,kibúts
קבוצה,קְבוּצָה,kvutsa
קבוצה,קְבוּצָה,kvutsá
קבוצי,קִבּוּצִי,kibutsí
קבוצית,קִבּוּצִית,kibutsít
קבוצת,קְבוּצַת,kvutsát
קבוצתי,קְבוּצָתִי,kvutsatí
קבורה,קְבוּרָה,kvurá
קביה,קֻבִּיָּה,kubiyá
קביזם,קֻבִּיזְם,kubízm
קבינה,קַבִּינָה,kabína
קבית,קֻבִּיַּת,kubiyát
קבל,קֹבֶל,kóvel
קבל,קַבָּל,kabál
קבל,קָבָל,kavál
קבלה,קַבָּלָה,kabalá
קבלן,קַבְּלָן,kablán
קבלנה,קֻבְלָנָה,kuvlaná
קבלנות,קַבְּלָנוּת,kablanút
קבנוס,קַבָּנוֹס,kabános
קבס,קֶבֶס,kéves
קבעון,קִבָּעוֹן,kíbaon
קבעת,קֻבַּעַת,kubáat
קבר,קֶבֶר,kéver
קברות,קְבָרוֹת,kvarót
קבריולה,קַבְּרִיוֹלֶה,kabriyolé
קברן,קַבְרָן,kavrán
קברת,קִבֹּרֶת,kibóret
קבת,קַבַּת,kabát
קדה,קִדָּה,kidá
קדוח,קִדּוּחַ,kidúakh
קדום,קָדוּם,kadúm
קדומה,קְדוּמָה,kdúma
קדורנית,קְדוֹרַנִּית,kdoranít
קדוש,קִדּוּשׁ,kidúsh
קדוש,קָדוֹשׁ,kadósh
קדושה,קדוֹשָה,kdoshá
קדח,קֶדַח,kédakh
קדחת,קַדַּחַת,kadákhat
קדחתני,קַדַּחְתָּנִי,kadachtaní
קדים,קָדִים,kadím
קדימה,קָדִימָה,kadíma
קדימה,קְדִימָה,kdimá
קדימון,קְדִימוֹן,kdimón
קדיש,קַדִּישׁ,kadísh
קדל,קְדַל,kdal
קדם,קְדַם,kdám
קדם,קֶדֶם,kédem
קדם,קְדַם,kdam
קדמה,קַדְמָה,kadmá
קדמון,קַדְמוֹן,kadmón
קדמי,קִדְמִי,kidmí
קדמיום,קַדְמְיוּם,kadmiúm
קדמית,קִדְמִית,kidmít
קדמת,קַדְמַת,kadmát
קדמת,קִדֹּמֶת,kidómet
קדנציה,קָדֶנְצְיָה,kadéntsia
קדקוד,קָדְקוֹד,kodkód
קדקוד,קִדְקוּד,kidkúd
קדרה,קְדֵרָה,kderá
קדרות,קַדְרוּת,kadrút
קדרות,קַדָּרוּת,kadarút
קדש,קֹדֶש,kódesh
קדש,קָדֵשׁ,kadésh
קדש,קָדֵשׁ,kadásh
קדשה,קְדֻשָּׁה,kdushá
קהה,קֵהֶה,kehé
קהה,קֵהָה,keháh
קהיון,קִהָיוֹן,kíhayon
קהל,קָהָל,kahál
קהלת,קֹהֶלֶת,kohélet
קו,קַו,kav
קואופרטיב,קוֹאוֹפֶּרָטִיב,ko'operatív
קואלה,קוֹאָלָה,koalá
קואליציה,קוֹאָלִיצְיָה,coalítsya
קואנזים,קוֹאֶנְזִים,kóenzim
קובה,קוּבָּה,kúba
קובה,קוּבֶּה,kúbe
קובלט,קוֹבַּלְט,kóbalt
קובלנה,קוֹבְלָנָה,kóvlana
קובץ,קוֹבֵץ,kovéts
קוברה,קוֹבְּרָה,kóbra
קוג,קוֹג,kog
קוגל,קוּגֶל,kúgel
קוגנטיבית,קוֹגְנִיטִיבִית,kógnitivit
קוגניטיבי,קוֹגְנִיטִיבִי,kognitívi
קוד,קוֹד,kod
קודמן,קוֹדְמָן,kódman
קודן,קוֹדָן,kodán
קודקס,קוֹדֶקְס,kódeks
קודריליון,קְוַדְרִילְיוֹן,kevadrilyón
קודרירמה,קְוַדְרִירֶמָה,kvadriréma
קוהרנטי,קוֹהֶרֶנְטִי,koherénti
קוהרנטיות,קוֹהֶרֶנְטִיּוּת,koheréntiyut
קוהרנטיות,קוֹהֶרֶנְטִיּוּת,kóharentiyut
קוו,קְווֹ,qvó
קוולנטי,קוֹוָלֶנְטִי,kóvalenti
קוזר,קְוָזָר,kvázar
קוטב,קֹטֶב,kótev
קוטר,קוּטֶר,kúter
קוי,קַוֵּי,kavéy
קויאר,קַוְיָאר,kavyár
קויטל,קְוִיטְל,kvítl
קוינטיליון,קְוִינְטִילְיוֹן,qvintilyón
קוישיקלך,קוֹישִׁיקְלָךְ,koishiklákh
קוית,קַוִּית,kavít
קול,קוֹל,kol
קולב,קוֹלָב,koláv
קולגה,קוֹלֵגָה,koléga
קולה,קוֹלָה,kóla
קולון,קוֹלוֹן,ko'lon
קולון,קוֹלוֹן,kolón
קולונה,קוֹלוֹנָה,kolóna
קולוניה,קוֹלוֹנְיָה,kolónya
קולופון,קוֹלוֹפוֹן,kolofón
קולורטורה,קוֹלוֹרָטוּרָה,kolortúra
קולחוז,קוֹלְחוֹז,kolkhóz
קולטן,קוֹלְטָן,koltán
קולי,קוֹלִי,kolí
קולי,קוּלִי,kúly
קולי,קוֹלִי,kóli
קוליטיס,קוֹלִיטִיס,kolítis
קולימטור,קוֹלִימָטוֹר,kolimatór
קולינריה,קוּלִינָרְיָה,kulinárya
קוליפורם,קוֹלִיפוֹרְם,kolifórm
קולית,קוּלִית,kulít
קולן,קוֹלָן,kolán
קולנוע,קוֹלְנוֹעַ,kolnó'a
קולני,קוֹלָנִי,kolaní
קולקטיב,קוֹלֶקְטִיב,kolektív
קולקטיבי,קוֹלֶקְטִיבִי,kolektívi
קולקטיביזם,קוֹלֶקְטִיבִיזְם,koléktivizem
קולר,קוֹלַר,kolár
קולר,קוּלֶר,kúler
קולר,קוֹלָר,kolár
קולרבי,קוֹלְרָבִּי,kolrabí
קומבינה,קוֹמְבִּינָה,kombína
קומבינטור,קוֹמְבִּינָטוֹר,kombinátor
קומבינטוריקה,קוֹמְבִּינָטוֹרִיקָה,kombinatoriká
קומדיה,קוֹמֶדְיָה,komédya
קומדיה,קוֹמֶדְיָה,kómedya
קומה,קוֹמָה,kóma
קומה,קוֹמָה,komá
קומודור,קוֹמוֹדוֹר,kómodor
קומונה,קוֹמוּנָה,komúna
קומוניקציה,קוֹמוּנִיקַצְיָה,komunikátsya
קומונר,קוֹמוּנָר,komúnar
קומורבידיות,קוֹמוֹרְבִּידיוּת,komorbidiút
קומזיץ,קוּמְזִיץ,kúmzitz
קומי,קוֹמִי,kómi
קומיסר,קוֹמִיסָר,komisár
קומיקאי,קוֹמִיקַאי,komikaí
קומיקס,קוֹמִיקְס,komíks
קומית,קוֹמִית,kómit
קוממיות,קוֹמְמִיּוּת,komemiyút
